"species","phylum","stage","pred.esd","pred.esd.sd","prey.species","prey.esd","prey.esd.sd","temperature","selectivity","Fmax.at.15.degreeC.[ml.mgC-1.h-1]","Fmax.sd","Imax.at.15.degreeC.[mugC.mugC-1.h-1]","Imax.sd","Imax.method","primary reference","secondary reference"
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",63.9374515662221,NA,"18",NA,"1019.71923397312",587.151478416536,0.000209332402874614,0.000120533011179385,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",82.7274551174277,NA,"18",NA,"1247.9716891092",718.435928698208,0.000554936906169946,0.000319467673050898,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",86.786960604354,NA,"18",NA,"1202.35828215268",692.4544729294,0.000617287123570449,0.000355504042466273,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",89.3495878116626,NA,"18",NA,"1552.33919934956",893.917253392952,0.000869669352777642,0.00050080062367861,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",94.0732321335744,NA,"18",NA,"502.211027405433",288.951949679676,0.000328378203661077,0.000188935560954095,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",105.760960138491,NA,"18",NA,"1582.84084749732",911.575958757253,0.00147062954005668,0.000846952196788175,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",109.249459101105,NA,"18",NA,"2526.35231618942",1454.75540430302,0.00258726958596826,0.00148983353923229,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",111.670691418777,NA,"18",NA,"1734.97824752913",999.098499988291,0.00189758627662152,0.00109273739037993,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",126.26008939675,NA,"18",NA,"1993.73235081297",1147.57204138668,0.00315177360927926,0.00181412879884025,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",137.165631377942,NA,"18",NA,"2145.86975084478",1235.72080558776,0.00434939809456965,0.00250464489521212,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",145.641866897747,NA,"18",NA,"1293.58509606572",744.678469644372,0.00313865511267516,0.00180683040733617,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",153.304412234959,NA,"18",NA,"2450.32997126188",1410.61204498763,0.00693391345475862,0.00399173252292515,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",178.900432269145,NA,"18",NA,"3743.9150673276",2155.49925562201,0.0168364311674912,0.00969330612373181,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",183.179141246936,NA,"18",NA,"5737.64741814057",3303.41916333875,0.0276982157959823,0.0159470964635175,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",202.746724459962,NA,"18",NA,"745.760661703767",429.396985946045,0.0048814730050026,0.00281067358867705,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",219.780797878717,NA,"18",NA,"684.850075584999",394.341937265028,0.00571024347819299,0.00328800208355404,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",237.076254961897,NA,"18",NA,"8918.44087194397",3144.93618558234,0.0933346693417185,0.0329128805356033,"Linear","Landry (1978)",NA
"Labidocera trispinosa","Copepod","",466.572129148298,NA,"Copepod nauplii",303.432904492848,NA,"18",NA,"2282.89539206782",1313.63328966929,0.0500914859998058,0.0288238540263316,"Linear","Landry (1978)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",123.060619393852,NA,"8",NA,"31.7568254846329",NA,3.71855526894031e-05,1.11556658068209e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",165.79251532265,NA,"8",NA,"23.3865782265191",NA,6.69639884999037e-05,2.00891965499711e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",233.345494247462,NA,"8",NA,"17.8740276445539",NA,0.000142692304428338,4.28076913285014e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",296.249113904459,NA,"8",NA,"6.08528310996159",NA,9.94104034738373e-05,2.98231210421512e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",443.393298171389,NA,"8",NA,"0.381821685330924",NA,2.09125904416617e-05,6.27377713249852e-06,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",524.515206079498,NA,"8",NA,"0.381821685330924",NA,3.46190151090322e-05,1.03857045327097e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",611.095092386457,NA,"8",NA,"0.381821685330924",NA,5.47478219961659e-05,1.64243465988498e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",711.10558672835,NA,"8",NA,"0.572732527996385",NA,0.000129399914565267,3.88199743695801e-05,"Linear","Greene and Landry (1988)",NA
"Neocalanus cristatus","Copepod","CV",2077.45021465706,NA,"Calanus pacificus nauplii",872.437543925357,NA,"8",NA,"0.190910842665462",NA,7.96550844378715e-05,2.38965253313614e-05,"Linear","Greene and Landry (1988)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",126.219717533806,NA,"8",NA,"536.629923999477",NA,0.000678010417331333,0.0002034031251994,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",171.649159344313,NA,"8",NA,"827.72634503693",NA,0.00263021765742343,0.000789065297227028,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","F",2201.14452506639,NA,"Calanus pacificus nauplii",220.114452506639,NA,"8",NA,"118.279494397826",NA,0.00347935010757806,3.13994696842072e-05,"Extracted","Yen (1983)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",233.345494247462,NA,"8",NA,"1155.1043489863",NA,0.00922145275199186,0.00276643582559756,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",303.854146524223,NA,"8",NA,"2228.36419698525",NA,0.0392791012690043,0.0117837303807013,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",436.48351900145,NA,"8",NA,"1755.39962989252",NA,0.0917190231900078,0.0275157069570023,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",526.718044111387,NA,"8",NA,"1673.55512890517",NA,0.153657754050195,0.0460973262150585,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",557.37768026318,NA,"8",NA,"2546.76768676825",NA,0.277088129253839,0.0831264387761518,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",585.449648298902,NA,"8",NA,"1955.52362527768",NA,0.246553733793077,0.0739661201379232,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",615.333882913284,NA,"8",NA,"627.602349651762",NA,0.0918749083330963,0.0275624724999289,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",713.147051208993,NA,"8",NA,"154.637782559026",NA,0.0352397447597206,0.0105719234279162,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","",2154.29736867961,NA,"Calanus pacificus nauplii-copepodite / Pseudocalanus spp female",870.496780377864,NA,"8",NA,"154.637782559026",NA,0.0640909913652883,0.0192272974095865,"Linear","Greene and Landry (1985)",NA
"Euchaeta elongata","Copepod","F",2201.14452506639,NA,"Aetideus divergens",702.954951725278,NA,"8",NA,"0",NA,0.00970781634953877,7.52701740961019e-06,"Extracted","Yen (1983)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",70.22888,NA,"15",NA,"4.04951",NA,5.28787063385268e-06,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",83.98175,NA,"15",NA,"0",NA,0,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",131.36155,NA,"15",NA,"2.024755",NA,1.73024814229571e-05,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",154.84066,NA,"15",NA,"4.04951",NA,5.6674622484806e-05,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",158.474092417606,NA,"15",NA,"18.222795",NA,0.000273414112956725,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",169.890000016849,NA,"15",NA,"22.272305",NA,0.000411717885033831,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",178.345287256784,NA,"15",NA,"16.19804",NA,0.000346400490931857,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",200.376909652284,NA,"15",NA,"10.123775",NA,0.000307055319917952,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",213.857782015169,NA,"15",NA,"40.4951",NA,0.00149316832807283,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",242.782125020546,NA,"15",NA,"52.64363",NA,0.0028400571016672,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",310.445444150099,NA,"15",NA,"42.519855",NA,0.0047959954916976,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",327.377742763444,NA,"15",NA,"16.19804",NA,0.00214259967997529,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",339.3115922239,NA,"15",NA,"46.569365",NA,0.00685847446751472,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",355.882379733333,NA,"15",NA,"70.866425",NA,0.0120417914402176,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",383.825490175388,NA,"15",NA,"80.9902",NA,0.0172649382678456,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",404.466184893237,NA,"15",NA,"34.420835",NA,0.00858616393110704,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",431.565066068148,NA,"15",NA,"24.29706",NA,0.00736247261767951,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",462.681305633727,NA,"15",NA,"34.420835",NA,0.0128528185832442,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",491.099475403083,NA,"15",NA,"8.09902",NA,0.0036163628634891,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",518.74293,NA,"15",NA,"16.19804",NA,0.00852413183605143,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",559.380499470211,NA,"15",NA,"28.34657",NA,0.0187048229468728,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",706.047941725995,NA,"15",NA,"20.24755",NA,0.0268661956276498,NA,"Linear","Landry et al (1985)",NA
"Corycaeus anglicus","Copepod","",319.9476,NA,"Acartia clausii / Pseudocalanus sp / Acartia longiremis / Calanus pacificus nauplii",715.919005295422,NA,"15",NA,"36.44559",NA,0.0504159295467824,NA,"Linear","Landry et al (1985)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",74.0838722740364,NA,"8",NA,"24108.4598503478",NA,0.058511868006065,0.0338752920035113,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",97.6202587251382,NA,"8",NA,"19114.9481218793",NA,0.106144246975205,0.0614519324593294,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",155.60735527665,NA,"8",NA,"15571.1656049017",NA,0.350199048369949,0.202746817477339,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",164.206906072875,NA,"8",NA,"13852.9680209125",NA,0.36611756087407,0.211962798400778,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",178.345287256784,NA,"8",NA,"12188.464111423",NA,0.41270275645563,0.238933174790102,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",211.164829303223,NA,"8",NA,"5691.52949696406",NA,0.319887464528906,0.185198005779893,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",234.970888918905,NA,"8",NA,"2845.76474848203",NA,0.220366030429389,0.127580333406488,"Linear","Landry and Fagerness (1988)",NA
"Oithona spinirostris","Copepod","",136.426518178537,NA,"Calanus pacificus nauplii / Pseudocalanus sp / Paracalanus parvus",355.882379733333,NA,"8",NA,"1610.81023498983",NA,0.433378450009759,0.250903313163545,"Linear","Landry and Fagerness (1988)",NA
"Acartia tonsa","Copepod","NII-III",97,NA,NA,6.8,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",97,NA,NA,5.4,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",97,NA,NA,7.9,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",97,NA,NA,4.9,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",97,NA,NA,11.1,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",100,NA,NA,7.2,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",100,NA,NA,6.1,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",100,NA,NA,14.7,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",100,NA,NA,4.5,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",112,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",112,NA,NA,4.5,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",112,NA,NA,12.4,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",112,NA,NA,4,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NII-III",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NIV-V",135,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NIV-V",135,NA,NA,3.6,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NIV-V",135,NA,NA,17.5,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NIV-V",135,NA,NA,2.6,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","NIV-V",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Diaptomus siclis","Copepod","C",398,NA,NA,14.1,NA,NA,1,NA,NA,NA,NA,NA,"Vanderploeg et al (1984)","Hansen et al (1994)"
"Diaptomus siclis","Copepod","C",398,NA,NA,8.9,NA,NA,0.5,NA,NA,NA,NA,NA,"Vanderploeg et al (1984)","Hansen et al (1994)"
"Diaptomus siclis","Copepod","C",398,NA,NA,22,NA,NA,0.5,NA,NA,NA,NA,NA,"Vanderploeg et al (1984)","Hansen et al (1994)"
"Diaptomus siclis","Copepod","C",398,NA,NA,4,NA,NA,0.1,NA,NA,NA,NA,NA,"Vanderploeg et al (1984)","Hansen et al (1994)"
"Diaptomus siclis","Copepod","C",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanderploeg et al (1984)","Hansen et al (1994)"
"Acartia tonsa","Copepod","CIII-IV",279,NA,NA,14.5,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","CIII-IV",279,NA,NA,8.8,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","CIII-IV",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","CIII-IV",279,NA,NA,4.4,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","CIII-IV",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","M",453,NA,NA,14.5,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","M",453,NA,NA,11.2,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","M",453,NA,NA,91,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","M",453,NA,NA,4,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","M",453,NA,NA,153,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","F",499,NA,NA,14.8,NA,NA,1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","F",499,NA,NA,11.1,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","F",499,NA,NA,77,NA,NA,0.5,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","F",499,NA,NA,4.4,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Acartia tonsa","Copepod","F",499,NA,NA,137,NA,NA,0.1,NA,NA,NA,NA,NA,"Berggreen et al (1988)","Hansen et al (1994)"
"Temora longicornis","Copepod","C",558,NA,NA,15,NA,NA,1,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Temora longicornis","Copepod","C",558,NA,NA,6.5,NA,NA,0.5,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Temora longicornis","Copepod","C",558,NA,NA,33,NA,NA,0.5,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Temora longicornis","Copepod","C",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Temora longicornis","Copepod","C",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Acartia clausi","Copepod","C",353,NA,NA,25,NA,NA,1,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Acartia clausi","Copepod","C",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Acartia clausi","Copepod","C",353,NA,NA,35,NA,NA,0.5,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Acartia clausi","Copepod","C",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Acartia clausi","Copepod","C",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poulet (1977)","Hansen et al (1994)"
"Acartia tonsa","Copepod","C",444,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,"Wilson (1972)","Hansen et al (1994)"
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Nannochloropsis oculata",2.5,0,"18",NA,"3.21667174421934",0,0,0,"Extracted","Helenius and Saiz (2017)",NA
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Isochrysis galbana",4.5,0.16,"18",NA,"100.112722131627",3.46410803223621,0.0353574578634286,0.000785303393456429,"Extracted","Helenius and Saiz (2017)",NA
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Rhodomonas salina",6.9,0.19,"18",NA,"162.565641227085",5.93847091240494,0.0232055648353744,0.000509619778799551,"Extracted","Helenius and Saiz (2017)",NA
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Heterocapsa sp",12.1,0.21,"18",NA,"300.288679137276",72.7462686769605,0.0804662808630869,0.00789816631349857,"Extracted","Helenius and Saiz (2017)",NA
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Thalassiosira weissflogii",12.8,0.38,"18",NA,"348.340806270153",76.7052492852305,0.0417771428687688,0.00316965884949614,"Extracted","Helenius and Saiz (2017)",NA
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Gymnodinium litoralis",19.8,0.52,"18",NA,"204.976220993177",59.8795817000831,0.0714843436080745,0.00868501370939222,"Extracted","Helenius and Saiz (2017)",NA
"Paracartia grani","Copepod","N",99.4617350579412,80.7467209310434,"Akashiwo sanguinea",42.9,0,"18",NA,"2.42487562256535",0,0,0,"Extracted","Helenius and Saiz (2017)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Rhodomonas salina",6.1,0.4,"16",NA,"4.34",NA,0.0161372213615159,0.00222847342611409,"Extracted","Gonçalves et al (2014)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Isochrysis galbana",8.2,0.6,"16",NA,"0",NA,NA,NA,NA,"Gonçalves et al (2014)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Thalassiosira weissflogii",8.6,0.9,"16",NA,"0",NA,0.0253584907109535,0.00315060036105786,"Extracted","Gonçalves et al (2014)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Prorocentrum minimum",10.3,0.8,"16",NA,"522.11",NA,0.0760754721328605,0.0199794169237815,"Extracted","Gonçalves et al (2014)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Oxyhrris marina",11.4,1.1,"16",NA,"938.49",NA,0.0630120072211571,0.00922126934943763,"Extracted","Gonçalves et al (2014)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Heterocapsa triquetra",11.9,0.7,"16",NA,"1271.77",NA,0.0491801031970007,0.0130634649117033,"Extracted","Gonçalves et al (2014)",NA
"Temora longicornis","Copepod","",427,21.4646437234478,"Scippsiella trochoidea",15.8,0.9,"16",NA,"631.63",NA,0.0207478560362347,0.00438010294098287,"Extracted","Gonçalves et al (2014)",NA
